Date: Day.Month.Year;Power Generation [kWh];Tavg;Tmin;Tmax;Hum;VPD;Prec;Pbin;Wspd;Wmax;Wdir;Cld;Sol;Sun;Pres;Vis;Soil
24.06.24;36,60000;18,48750;11,10000;23,90000;71,58333;0,72272;0,00000;0,00000;1,89583;3,40000;333,29611;1,45833;2848,00000;14,40000;1018,81250;39629,16667;26,00000
25.06.24;42,00000;21,15000;14,30000;27,30000;67,75000;0,94004;0,00000;0,00000;3,25417;6,30000;73,96835;0,37500;2902,00000;15,10000;1016,24167;47733,33333;28,00000
26.06.24;41,00000;23,16667;16,10000;28,90000;66,37500;1,07902;0,00000;0,00000;3,45000;5,20000;69,98736;0,66667;2767,00000;14,70000;1011,38750;45583,75000;28,70000
27.06.24;30,70000;23,22083;18,10000;31,40000;75,29167;0,87859;33,30000;1,00000;3,32917;7,90000;126,39174;4,87500;2088,00000;8,80000;1006,65833;32505,00000;27,30000
28.06.24;35,80000;19,54583;13,50000;22,70000;75,91667;0,58751;0,00000;1,00000;4,39583;7,80000;270,05659;5,45833;2373,00000;8,90000;1010,88750;31514,58333;22,60000
29.06.24;43,00000;19,55417;12,60000;25,40000;66,37500;0,89425;0,30000;1,00000;2,57500;5,10000;148,78242;4,50000;2860,00000;13,70000;1013,22917;44293,75000;22,70000
30.06.24;9,90000;17,22917;14,30000;19,00000;91,58333;0,16873;9,00000;1,00000;3,53750;5,30000;318,49824;7,87500;597,00000;0,00000;1004,54583;27252,08333;19,40000
01.07.24;24,80000;14,74167;12,00000;17,60000;85,45833;0,26257;23,70000;1,00000;2,77083;7,00000;306,10967;7,33333;1260,00000;2,80000;1009,82083;34491,25000;17,80000
02.07.24;12,50000;14,30000;13,00000;16,80000;85,33333;0,24261;2,10000;1,00000;4,29583;6,70000;265,86869;7,83333;996,00000;0,40000;1008,52083;30358,33333;16,90000
03.07.24;13,20000;13,87500;12,20000;16,70000;77,62500;0,36906;0,30000;1,00000;3,87083;5,80000;249,66727;7,70833;1347,00000;1,40000;1006,03750;51044,16667;16,60000
04.07.24;33,40000;13,93750;10,50000;17,90000;77,41667;0,40180;4,90000;1,00000;5,61250;9,10000;238,51430;5,20833;1839,00000;6,70000;1002,79167;35017,50000;16,30000
05.07.24;33,00000;15,00417;10,40000;18,50000;74,50000;0,45060;2,20000;1,00000;5,76667;10,40000;222,12636;4,12500;2212,00000;9,50000;1005,66250;37301,66667;16,60000
06.07.24;24,80000;19,04167;13,70000;25,30000;67,87500;0,76971;1,20000;1,00000;6,45833;10,60000;195,34865;7,70833;1913,00000;7,20000;999,84167;53894,16667;18,50000
07.07.24;33,30000;16,05000;11,90000;20,00000;66,54167;0,65953;0,00000;1,00000;5,45417;7,10000;242,77828;4,83333;2303,00000;10,90000;1009,83333;55224,58333;18,30000
08.07.24;37,30000;17,94583;13,30000;21,90000;66,00000;0,75568;0,30000;1,00000;3,45417;5,80000;219,21649;6,16667;2354,00000;9,60000;1015,75000;56475,41667;22,20000
09.07.24;38,50000;23,05417;16,40000;29,10000;57,25000;1,32562;0,00000;1,00000;4,19583;6,10000;102,91916;6,79167;2386,00000;8,40000;1014,77917;48465,23810;26,10000
10.07.24;27,20000;21,66250;18,40000;25,60000;74,50000;0,69043;3,10000;1,00000;2,76250;4,80000;237,85141;7,25000;1390,00000;3,80000;1012,23333;45891,25000;24,80000
11.07.24;39,40000;19,63333;15,20000;23,60000;73,12500;0,68838;0,40000;1,00000;3,05417;5,90000;271,49066;5,83333;2502,00000;10,40000;1014,32500;40818,33333;25,00000
12.07.24;19,80000;18,16667;12,80000;22,70000;82,04167;0,41797;0,20000;1,00000;3,96250;7,30000;39,16285;6,29167;1646,00000;6,10000;1009,43333;42968,33333;22,70000
13.07.24;22,00000;15,82917;13,80000;18,80000;81,45833;0,34883;0,90000;1,00000;6,07917;7,50000;218,33169;7,25000;1211,00000;1,90000;1007,82500;50147,91667;19,70000
14.07.24;32,30000;16,73750;12,10000;21,40000;72,79167;0,57322;0,00000;1,00000;4,22917;7,30000;219,64362;4,41667;2204,00000;9,70000;1010,28333;59168,75000;21,80000
15.07.24;42,30000;19,08333;12,30000;24,10000;65,41667;0,87616;0,00000;0,00000;3,31667;5,80000;204,52278;3,66667;2696,00000;13,70000;1010,54583;55250,00000;24,50000
16.07.24;27,10000;19,15000;14,40000;24,40000;79,16667;0,53527;10,70000;1,00000;3,86250;6,60000;197,06943;7,45833;1582,00000;3,70000;1008,18750;48170,83333;23,10000
17.07.24;14,30000;16,66250;13,40000;19,10000;88,20833;0,23242;6,50000;1,00000;4,76250;6,60000;249,00481;6,75000;1270,00000;2,60000;1015,67500;42240,41667;19,20000
18.07.24;29,10000;17,83333;11,40000;23,90000;80,66667;0,48897;0,00000;0,00000;1,49583;2,70000;266,66649;3,62500;2013,00000;9,30000;1021,52917;31316,66667;21,00000
19.07.24;34,70000;21,01667;13,40000;27,00000;69,66667;0,91247;0,00000;0,00000;1,72917;3,40000;26,82414;3,54167;2346,00000;12,50000;1018,77500;38682,91667;23,20000
20.07.24;43,60000;22,61250;15,20000;29,30000;63,45833;1,18491;0,00000;0,00000;3,13750;5,30000;85,59707;1,87500;2739,00000;14,60000;1010,63333;53521,25000;25,30000
21.07.24;23,20000;23,21667;19,00000;30,80000;72,16667;0,90762;2,30000;1,00000;3,03333;4,80000;155,91828;5,25000;1686,00000;6,90000;1005,77917;34513,75000;25,90000
22.07.24;32,50000;18,15417;13,80000;19,90000;80,87500;0,41125;2,40000;1,00000;4,26667;7,20000;292,09516;5,70833;1641,00000;6,20000;1012,18750;38362,08333;22,00000
23.07.24;17,50000;18,92917;16,40000;22,10000;81,62500;0,41592;1,40000;1,00000;3,38750;6,40000;219,30663;7,25000;1187,00000;2,10000;1013,25833;39913,75000;20,80000
24.07.24;31,70000;16,98333;12,90000;19,60000;75,04167;0,51589;0,00000;0,00000;4,56667;7,30000;286,94916;3,87500;2136,00000;11,60000;1015,72917;37855,41667;21,20000
25.07.24;39,50000;17,68333;9,80000;23,00000;66,83333;0,78788;0,00000;0,00000;2,00417;3,10000;219,68328;5,04167;2494,00000;11,10000;1012,95833;45029,16667;23,30000
26.07.24;7,90000;17,84167;14,40000;21,50000;89,54167;0,22602;13,80000;1,00000;3,27500;5,80000;199,77587;7,87500;671,00000;0,10000;1008,72083;27127,08333;20,00000
27.07.24;32,10000;18,31250;12,10000;23,00000;77,58333;0,56635;3,20000;1,00000;1,43333;3,60000;358,83695;5,95833;1923,00000;7,50000;1012,51250;26115,83333;21,40000
28.07.24;39,90000;17,73750;13,80000;21,40000;76,66667;0,52929;20,70000;1,00000;4,30417;8,40000;292,49328;2,70833;2500,00000;12,10000;1020,01667;29502,08333;21,10000
29.07.24;43,10000;17,49583;11,00000;22,80000;74,75000;0,61086;0,00000;0,00000;1,90833;3,90000;314,14845;1,20833;2638,00000;14,30000;1022,57500;45111,66667;21,50000
30.07.24;43,10000;20,95417;13,40000;27,40000;64,54167;1,03090;0,00000;0,00000;2,38750;3,50000;72,85728;2,87500;2487,00000;12,50000;1016,24167;53257,08333;23,20000
31.07.24;42,50000;20,22083;13,00000;26,00000;67,54167;0,91932;0,00000;0,00000;2,38333;4,20000;339,13730;3,58333;2591,00000;14,30000;1013,45417;52652,91667;23,70000
01.08.24;34,40000;18,57083;12,00000;23,40000;72,95833;0,66006;0,00000;0,00000;2,36250;4,00000;340,49008;2,79167;2288,00000;12,00000;1011,50833;42663,33333;23,20000
02.08.24;21,00000;17,52083;15,10000;20,90000;80,62500;0,40608;0,00000;1,00000;2,17083;4,30000;334,15251;8,00000;1281,00000;1,90000;1010,79583;40252,50000;21,50000
03.08.24;25,90000;19,12500;14,00000;25,20000;80,62500;0,54318;4,40000;1,00000;1,87500;6,00000;254,72767;6,41667;1969,00000;8,20000;1009,15000;24189,16667;23,20000
04.08.24;18,00000;17,52917;13,50000;19,70000;82,50000;0,36213;0,50000;1,00000;4,02500;7,40000;273,37124;6,08333;1432,00000;4,90000;1010,09583;31816,25000;20,10000
05.08.24;36,40000;18,05417;12,40000;23,30000;73,12500;0,64335;0,00000;0,00000;1,93750;3,00000;274,81734;6,41667;2013,00000;6,80000;1013,22917;42427,91667;21,80000
06.08.24;38,30000;21,72917;14,20000;27,40000;63,33333;1,09322;0,00000;0,00000;3,00833;4,70000;123,68332;2,25000;2391,00000;13,20000;1010,71250;44416,25000;24,30000
07.08.24;16,90000;20,91250;16,70000;27,20000;74,58333;0,69519;4,70000;1,00000;3,09167;6,40000;206,58825;6,20833;1425,00000;4,50000;1008,92917;36570,00000;23,60000
08.08.24;26,80000;17,86250;12,80000;23,20000;78,54167;0,50319;0,00000;1,00000;2,77500;5,30000;253,47025;6,12500;1666,00000;6,40000;1013,20000;36186,66667;20,60000
09.08.24;14,70000;18,44167;14,70000;21,60000;81,25000;0,40530;3,10000;1,00000;5,32917;7,20000;221,18352;6,29167;886,00000;2,00000;1010,65000;35674,16667;18,80000
10.08.24;26,70000;18,35417;12,60000;23,60000;73,83333;0,62188;0,00000;1,00000;3,97500;6,60000;259,09903;5,20833;1747,00000;7,90000;1016,20000;46482,50000;19,90000
11.08.24;41,40000;18,12500;12,30000;22,90000;74,45833;0,62705;0,00000;0,00000;3,51667;6,90000;286,28457;4,12500;2155,00000;12,60000;1019,47917;43512,08333;22,60000
12.08.24;42,90000;18,43333;9,20000;25,90000;69,08333;0,83459;0,00000;0,00000;2,50833;5,00000;66,25285;0,00000;2486,00000;13,80000;1014,59583;47740,41667;23,90000
13.08.24;39,50000;24,19167;16,60000;31,00000;56,08333;1,49682;0,00000;0,00000;4,78750;6,30000;113,17107;2,41667;2298,00000;13,40000;1009,72083;55634,58333;26,10000
14.08.24;2,80000;19,71667;17,70000;23,70000;90,54167;0,23357;30,00000;1,00000;2,37500;5,40000;348,55949;7,79167;433,00000;0,30000;1010,05000;26083,33333;21,30000
15.08.24;15,90000;20,47917;17,30000;24,10000;88,41667;0,30830;0,00000;1,00000;2,47500;4,70000;230,51553;7,16667;960,00000;2,10000;1012,65833;17167,50000;21,30000
16.08.24;9,60000;19,75417;17,20000;21,90000;88,16667;0,28292;1,90000;1,00000;3,59583;6,50000;237,39693;6,79167;1075,00000;2,60000;1011,90417;31381,25000;20,70000
17.08.24;25,20000;17,69583;14,10000;20,60000;82,95833;0,37282;0,00000;1,00000;1,15833;1,90000;353,82338;7,58333;890,00000;0,70000;1011,47083;43737,91667;20,30000
18.08.24;16,70000;16,66667;11,90000;20,20000;81,50000;0,38818;0,10000;1,00000;1,48750;3,70000;3,86039;7,79167;894,00000;0,40000;1010,35000;44158,75000;18,80000
19.08.24;28,00000;17,06250;12,70000;21,70000;75,79167;0,53550;0,00000;0,00000;1,76250;3,90000;296,14088;4,66667;1473,00000;6,90000;1015,64583;33202,91667;19,40000
20.08.24;34,00000;19,02500;13,10000;25,20000;73,66667;0,69350;0,00000;0,00000;3,37917;6,00000;152,28684;3,29167;1885,00000;11,30000;1010,34583;34743,33333;19,80000
21.08.24;28,70000;16,72500;14,20000;18,90000;77,37500;0,43877;14,60000;1,00000;4,67083;7,10000;254,16640;5,33333;1710,00000;8,40000;1009,99167;36423,33333;18,90000
22.08.24;15,50000;17,59167;13,30000;20,90000;68,50000;0,66908;0,10000;1,00000;5,02083;8,10000;213,77091;7,87500;1241,00000;2,80000;1008,37500;46892,50000;17,30000
23.08.24;14,80000;20,03333;15,00000;24,30000;67,33333;0,79446;0,20000;1,00000;6,28333;10,50000;220,40778;7,62500;1198,00000;4,90000;1004,24583;45632,08333;18,60000
24.08.24;31,00000;21,93750;14,60000;28,50000;73,66667;0,83104;3,10000;1,00000;5,12500;8,20000;178,00677;4,62500;1641,00000;8,00000;1005,95417;38450,41667;20,70000
25.08.24;32,30000;17,09167;12,50000;20,40000;73,04167;0,55874;2,30000;1,00000;4,93750;7,70000;240,49896;4,29167;1684,00000;8,80000;1014,33333;44479,58333;18,70000
26.08.24;32,80000;16,56667;11,70000;21,40000;69,83333;0,64910;0,00000;0,00000;3,83750;7,60000;204,90103;0,70833;1999,00000;11,70000;1019,98750;41053,33333;17,90000
27.08.24;34,00000;18,53750;11,90000;24,80000;67,54167;0,82875;0,00000;0,00000;2,67500;4,20000;133,06953;2,95833;2055,00000;12,30000;1021,18750;30468,75000;19,80000
28.08.24;34,50000;21,42917;13,70000;28,30000;63,87500;1,05729;0,00000;0,00000;2,86667;5,10000;107,09607;0,00000;2078,00000;11,80000;1016,60833;44340,83333;21,90000
29.08.24;29,70000;23,66667;17,90000;30,80000;69,70833;1,05645;0,00000;0,00000;3,22083;5,40000;214,25765;2,91667;1851,00000;11,30000;1013,79583;34473,33333;24,90000
30.08.24;21,10000;16,62500;11,20000;19,70000;84,58333;0,31477;2,60000;1,00000;2,04167;3,00000;317,78443;7,12500;764,00000;1,00000;1020,62500;33112,91667;19,70000
31.08.24;37,90000;15,27500;8,40000;21,40000;73,95833;0,55654;0,00000;0,00000;2,87083;4,00000;32,26151;1,54167;1961,00000;11,50000;1024,42083;28367,08333;19,20000
01.09.24;33,60000;17,16250;11,00000;23,50000;71,75000;0,65306;0,00000;0,00000;3,80833;5,50000;70,83007;4,54167;1930,00000;12,20000;1019,69167;30581,66667;20,50000
02.09.24;29,40000;19,10833;12,10000;25,00000;63,70833;0,95185;0,00000;0,00000;3,52500;6,10000;97,58053;4,54167;1828,00000;11,50000;1013,62083;39930,83333;21,30000
03.09.24;27,20000;22,02083;16,10000;28,40000;71,08333;0,83509;0,00000;0,00000;2,35000;3,60000;143,29138;6,29167;1678,00000;10,70000;1012,35833;28237,08333;24,20000
04.09.24;23,90000;22,22083;18,70000;28,10000;85,83333;0,46348;26,30000;1,00000;2,70417;5,40000;15,05750;7,12500;1534,00000;6,90000;1013,01250;21950,83333;23,80000
05.09.24;31,90000;23,40417;17,80000;30,70000;64,04167;1,23153;0,10000;1,00000;5,39583;8,50000;65,47728;1,87500;1820,00000;12,10000;1013,30000;30909,58333;21,30000
06.09.24;32,40000;22,80417;18,20000;29,30000;56,91667;1,34069;0,00000;0,00000;5,12083;8,50000;74,44029;5,20833;1762,00000;9,90000;1013,17083;32715,00000;20,00000
07.09.24;22,60000;22,17500;16,80000;29,50000;66,37500;1,04284;0,00000;0,00000;2,20833;3,70000;81,50422;5,87500;1326,00000;7,30000;1011,22917;29755,83333;20,90000
08.09.24;24,50000;21,78750;16,60000;27,50000;75,08333;0,74564;9,70000;1,00000;2,50000;5,50000;160,65913;5,08333;1496,00000;9,00000;1006,30000;30873,75000;22,40000
09.09.24;13,50000;17,30417;15,40000;19,90000;89,12500;0,22673;17,30000;1,00000;3,02500;5,00000;271,66952;7,58333;702,00000;0,80000;1000,79583;35023,75000;19,30000
10.09.24;9,20000;14,95833;13,00000;17,80000;79,08333;0,36837;2,80000;1,00000;6,47917;8,70000;230,64488;7,58333;817,00000;1,30000;1003,50417;33022,08333;15,90000
11.09.24;23,00000;10,75833;7,70000;13,60000;88,37500;0,15874;21,90000;1,00000;3,56250;5,40000;254,58510;4,58333;1131,00000;4,60000;1000,67500;42875,83333;14,40000
12.09.24;19,20000;10,02083;5,50000;15,30000;82,91667;0,25363;0,00000;1,00000;3,06667;5,70000;236,29092;1,75000;1539,00000;9,70000;1009,85417;46843,33333;12,80000
13.09.24;22,90000;10,50000;5,50000;15,40000;80,25000;0,30408;0,00000;1,00000;3,17500;6,10000;331,73265;5,54167;1200,00000;7,30000;1019,71667;37869,58333;12,20000
14.09.24;25,30000;10,62917;5,90000;15,80000;75,95833;0,36615;0,00000;0,00000;3,86667;6,70000;325,41294;3,08333;1629,00000;10,90000;1025,90833;52429,58333;12,30000
15.09.24;21,50000;11,40417;4,80000;17,80000;83,41667;0,29411;0,00000;0,00000;2,45417;4,40000;334,55216;4,79167;1456,00000;9,00000;1023,89583;38087,08333;13,30000
16.09.24;20,60000;14,57917;9,10000;18,30000;84,37500;0,29641;0,00000;0,00000;2,35833;3,80000;354,88340;7,00000;749,00000;1,50000;1022,77917;43929,16667;14,90000
17.09.24;24,40000;15,53750;10,50000;20,10000;82,70833;0,33572;0,00000;0,00000;2,82917;4,60000;24,02068;6,50000;1117,00000;4,40000;1027,88750;42581,66667;16,20000
18.09.24;29,40000;16,63333;14,50000;20,80000;86,75000;0,27601;0,00000;0,00000;3,88750;4,80000;59,59472;5,45833;1414,00000;8,30000;1029,09583;16106,66667;18,10000
19.09.24;22,20000;16,60833;14,50000;20,40000;88,08333;0,24112;0,00000;0,00000;4,35417;5,40000;58,30829;4,50000;1041,00000;5,00000;1026,60833;18493,75000;17,70000
20.09.24;29,10000;17,39583;12,20000;23,60000;71,58333;0,67505;0,00000;0,00000;4,57083;6,60000;71,00019;1,12500;1504,00000;10,50000;1024,74583;23498,33333;17,30000
21.09.24;29,20000;16,02917;10,70000;23,00000;67,66667;0,69957;0,00000;0,00000;3,25833;5,60000;79,26007;0,29167;1531,00000;11,30000;1021,29583;33930,00000;16,20000
22.09.24;25,40000;16,20000;9,70000;23,80000;69,66667;0,68564;0,00000;0,00000;2,01667;4,00000;78,88251;0,45833;1503,00000;11,20000;1014,82083;33226,25000;16,90000
23.09.24;14,30000;16,35417;9,60000;21,80000;81,83333;0,42070;0,20000;1,00000;1,91667;3,90000;111,41469;6,66667;1059,00000;5,90000;1006,99583;24321,66667;17,10000
24.09.24;8,90000;15,97500;14,50000;17,40000;85,33333;0,27338;0,20000;1,00000;2,89167;5,60000;206,98845;7,75000;541,00000;0,00000;1000,75417;23864,16667;16,80000
25.09.24;4,70000;13,70000;11,90000;15,80000;89,91667;0,16537;1,90000;1,00000;4,63333;7,60000;210,65205;7,20833;445,00000;0,50000;1000,25000;21281,66667;14,50000
26.09.24;7,90000;15,51250;12,80000;18,80000;88,20833;0,22990;13,10000;1,00000;6,11250;9,50000;179,50100;6,79167;645,00000;3,00000;989,24167;38103,33333;14,90000
27.09.24;9,70000;13,55417;11,30000;16,50000;78,66667;0,35574;6,30000;1,00000;8,35000;11,50000;222,30207;6,54167;886,00000;4,80000;991,15000;46893,75000;13,50000
28.09.24;20,00000;9,57500;6,70000;12,60000;84,08333;0,19826;6,40000;1,00000;3,81250;7,00000;269,54616;4,37500;894,00000;5,50000;1012,12917;46405,83333;11,50000
29.09.24;12,80000;10,22083;5,90000;15,10000;78,87500;0,29825;0,00000;1,00000;2,77500;3,80000;230,28622;5,29167;1198,00000;8,50000;1024,68750;49916,25000;12,00000
30.09.24;27,70000;11,22083;7,80000;14,90000;66,08333;0,47562;0,00000;1,00000;6,97083;10,90000;113,33380;6,37500;727,00000;4,25000;1016,61667;56416,66667;10,40000
01.10.24;2,70000;9,30833;8,10000;10,20000;94,95833;0,05943;21,30000;1,00000;5,47083;8,10000;95,93101;7,83333;256,00000;0,00000;1007,73333;16790,00000;10,30000
02.10.24;15,10000;10,18750;8,10000;13,40000;80,33333;0,25802;0,00000;1,00000;4,40417;6,50000;37,49116;6,87500;672,00000;2,80000;1011,60833;51319,16667;10,70000
03.10.24;25,50000;9,23333;4,00000;13,80000;81,12500;0,25001;0,00000;0,00000;3,21667;4,70000;352,58695;4,58333;932,00000;5,40000;1017,46250;60870,41667;10,30000
04.10.24;19,30000;8,03750;2,60000;14,50000;82,95833;0,25400;0,00000;0,00000;2,10833;5,20000;3,23499;0,41667;1262,00000;9,40000;1020,07083;34428,75000;9,50000
05.10.24;24,70000;7,74167;1,50000;14,50000;82,33333;0,25807;0,00000;0,00000;1,39583;3,00000;43,67144;0,75000;1288,00000;10,40000;1018,69167;31252,08333;9,70000
06.10.24;23,10000;8,55833;3,30000;13,20000;81,79167;0,24814;0,00000;0,00000;3,64167;6,10000;102,92170;1,62500;1150,00000;9,60000;1010,44583;35370,00000;9,10000
07.10.24;15,90000;10,72083;6,90000;17,80000;91,00000;0,14177;0,30000;1,00000;3,68750;5,60000;147,48337;6,20833;603,00000;3,50000;1002,02500;27522,50000;10,10000
08.10.24;15,80000;14,78333;9,90000;19,70000;89,95833;0,20006;0,40000;1,00000;3,47500;6,00000;167,47851;7,45833;642,00000;2,20000;998,32500;38285,41667;13,50000
09.10.24;8,20000;13,90833;11,90000;16,10000;92,83333;0,12383;9,00000;1,00000;3,96667;6,00000;153,31976;7,45833;536,00000;1,30000;990,62500;31439,16667;13,40000
10.10.24;7,20000;11,92083;7,90000;14,00000;88,37500;0,15458;21,80000;1,00000;4,74583;8,70000;292,67261;7,00000;395,00000;0,40000;990,65417;31546,66667;12,60000
11.10.24;10,60000;8,19583;4,60000;11,70000;85,29167;0,17104;0,20000;1,00000;3,35833;5,70000;248,85403;3,75000;762,00000;5,60000;1011,60417;46778,75000;9,40000
12.10.24;12,30000;8,21250;3,00000;12,60000;79,66667;0,25728;0,00000;0,00000;4,66667;7,70000;146,59977;5,16667;871,00000;6,70000;1011,67500;46879,16667;8,00000
13.10.24;11,70000;9,20833;7,30000;12,10000;85,04167;0,17841;13,00000;1,00000;5,88333;8,40000;251,58716;6,37500;683,00000;3,10000;1004,99167;36218,75000;9,50000
14.10.24;5,60000;8,75417;6,60000;11,10000;84,37500;0,18134;0,00000;1,00000;2,65000;4,20000;272,31319;7,66667;460,00000;0,80000;1016,19167;37495,41667;8,90000
15.10.24;24,40000;7,92500;2,40000;12,40000;77,29167;0,28531;0,00000;0,00000;2,12917;4,70000;73,24490;3,33333;1051,00000;9,80000;1022,16250;40006,25000;8,90000
16.10.24;21,00000;10,03750;6,20000;14,50000;71,75000;0,37349;0,00000;0,00000;7,00000;9,30000;119,58308;6,00000;958,00000;9,50000;1016,95417;49526,25000;8,30000
17.10.24;6,10000;12,68333;9,20000;15,70000;79,66667;0,30578;0,00000;1,00000;4,76250;6,20000;139,59161;6,95833;549,00000;3,70000;1012,28333;40884,58333;10,70000
18.10.24;17,60000;13,90833;11,30000;18,00000;88,70833;0,19963;0,00000;1,00000;2,15000;3,50000;100,98732;6,20833;681,00000;5,70000;1013,74583;22283,75000;13,10000
19.10.24;2,40000;12,77917;10,00000;15,40000;94,87500;0,07720;0,20000;1,00000;2,90000;5,60000;147,85314;7,66667;277,00000;0,00000;1013,57917;16334,58333;12,40000
20.10.24;9,00000;14,01667;9,70000;17,30000;85,58333;0,26457;0,20000;1,00000;4,30000;6,50000;164,87038;5,91667;656,00000;4,70000;1016,89167;40210,00000;12,30000
21.10.24;5,10000;14,49583;11,70000;16,00000;86,41667;0,22961;0,20000;1,00000;4,22917;7,20000;220,12091;7,25000;389,00000;0,70000;1019,35417;34700,83333;13,60000
22.10.24;21,90000;11,60000;8,90000;14,80000;87,41667;0,18775;6,30000;1,00000;3,54583;5,70000;272,91657;3,66667;869,00000;8,70000;1023,65417;30576,66667;12,10000
23.10.24;16,60000;8,86250;5,30000;13,00000;95,41667;0,06359;0,00000;0,00000;1,71250;3,20000;227,72216;4,62500;467,00000;3,20000;1032,22083;9518,75000;9,50000
24.10.24;24,30000;9,67500;5,80000;14,40000;86,50000;0,19606;0,10000;1,00000;3,03750;6,20000;107,11400;3,33333;854,00000;8,10000;1026,77500;25857,91667;9,60000
25.10.24;20,50000;11,94583;8,20000;17,20000;88,62500;0,18322;0,00000;0,00000;2,27500;4,60000;144,82034;2,66667;792,00000;9,10000;1018,00417;19881,66667;11,30000
26.10.24;17,80000;11,62917;7,20000;16,90000;95,12500;0,08726;0,00000;1,00000;2,37917;4,30000;106,57149;3,79167;635,00000;5,60000;1017,32500;8942,50000;11,00000
27.10.24;13,60000;11,56250;7,20000;14,50000;93,29167;0,10337;0,40000;1,00000;2,79167;4,60000;227,61356;5,79167;320,00000;2,80000;1016,91667;18765,41667;10,80000
28.10.24;2,90000;10,76250;5,70000;13,30000;96,50000;0,04995;4,10000;1,00000;3,67917;5,80000;212,17640;7,91667;309,00000;1,20000;1019,77500;8261,66667;10,20000
29.10.24;1,40000;13,27083;12,60000;14,30000;97,75000;0,03518;0,40000;1,00000;3,34167;4,30000;232,91070;7,91667;164,00000;0,00000;1020,84583;7049,16667;12,80000
30.10.24;5,60000;12,58333;9,80000;13,70000;93,12500;0,10274;0,50000;1,00000;3,16667;4,90000;279,97422;7,37500;312,00000;0,60000;1024,00417;30114,58333;12,50000
31.10.24;1,30000;11,74167;10,00000;12,70000;87,79167;0,17281;0,00000;1,00000;4,40000;6,00000;245,38962;8,00000;172,00000;0,00000;1023,11667;28103,33333;11,20000
01.11.24;0,70000;12,26250;10,10000;12,90000;89,54167;0,15008;0,80000;1,00000;5,12917;6,20000;266,30009;7,91667;95,00000;0,00000;1018,95833;14160,83333;11,60000
02.11.24;22,90000;6,05000;1,00000;9,70000;75,95833;0,25361;0,00000;0,00000;2,01667;5,50000;326,02497;4,79167;680,00000;7,60000;1029,64583;32615,00000;8,10000
03.11.24;9,50000;5,71250;-0,70000;10,40000;88,00000;0,13806;0,00000;1,00000;1,90833;3,50000;292,25203;5,29167;584,00000;5,30000;1028,88750;19435,00000;6,50000
04.11.24;1,30000;9,46250;8,50000;10,40000;92,70833;0,08676;0,00000;1,00000;2,30417;4,40000;189,99686;7,95833;100,00000;0,00000;1028,30417;25794,16667;9,50000
05.11.24;1,70000;7,43333;6,70000;8,50000;91,87500;0,08468;0,00000;0,00000;3,70833;5,10000;134,24561;8,00000;166,00000;0,00000;1024,92917;23309,58333;8,50000
06.11.24;0,60000;6,10417;5,00000;6,90000;96,16667;0,03646;0,00000;1,00000;1,40833;2,10000;267,19570;8,00000;93,00000;0,00000;1029,04583;5142,08333;7,90000
07.11.24;2,30000;5,29167;4,60000;6,00000;91,70833;0,07433;0,00000;1,00000;1,86667;3,30000;86,41061;7,91667;182,00000;0,00000;1033,15000;23966,66667;7,20000
08.11.24;1,40000;5,88333;5,40000;6,20000;85,41667;0,13492;0,00000;1,00000;4,44167;6,90000;107,13590;7,95833;138,00000;0,00000;1030,41250;30767,91667;6,40000
09.11.24;0,10000;5,19583;4,70000;5,50000;90,04167;0,08836;0,00000;1,00000;3,55833;4,30000;117,03447;7,91667;50,00000;0,00000;1026,55417;5173,33333;5,90000
10.11.24;0,80000;5,52917;4,20000;6,50000;95,00000;0,04619;0,00000;1,00000;2,55000;3,20000;154,80577;7,95833;111,00000;0,00000;1026,28333;6741,25000;6,40000
11.11.24;1,00000;7,88750;6,50000;8,80000;97,00000;0,03163;5,80000;1,00000;3,16250;4,60000;142,85601;7,83333;70,00000;0,00000;1024,01250;6310,41667;7,90000
12.11.24;2,50000;7,35833;6,20000;9,10000;95,95833;0,04413;0,00000;1,00000;1,59167;3,40000;12,97237;7,91667;199,00000;0,00000;1031,42083;7129,16667;7,90000
13.11.24;0,50000;7,28333;4,70000;10,10000;99,04167;0,00981;3,60000;1,00000;1,92083;3,00000;254,51232;7,79167;72,00000;0,00000;1027,12083;5462,08333;7,30000
14.11.24;1,60000;8,58750;4,80000;10,50000;87,83333;0,14061;0,80000;1,00000;3,80000;6,20000;295,13678;7,95833;181,00000;0,00000;1021,50833;20591,25000;8,20000
15.11.24;1,80000;9,15000;7,50000;10,40000;87,20833;0,14688;0,10000;1,00000;4,00833;5,30000;267,58336;7,83333;168,00000;0,00000;1021,67917;23622,08333;8,10000
16.11.24;0,70000;7,87500;7,20000;8,80000;86,95833;0,14102;1,50000;1,00000;6,31667;7,90000;230,83221;7,83333;117,00000;0,00000;1012,06250;13783,75000;7,70000
17.11.24;4,00000;5,90417;3,50000;7,90000;90,70833;0,08797;15,70000;1,00000;5,29583;6,70000;253,30384;7,45833;226,00000;0,50000;1002,41250;31967,50000;6,70000
18.11.24;4,10000;3,09583;0,80000;4,70000;93,00000;0,05458;11,10000;1,00000;4,83750;6,50000;246,23371;6,33333;202,00000;0,70000;1002,94167;38057,08333;4,00000
